Timestamp,Inquiries,PreviousInquiries,Salesperson,Product,AgeGroup,Gender,Country,ReferralSource,Continent,Hour,TargetInquiries,Sales,ForecastedSales,HttpMethod,StatusCode,Url,UserAgent,IPAddress,RequestSize
2025-04-19 11:00:00,4,8,Kagiso,AI-Automation,35-44,Other,South Africa,Social Media,Africa,11,13,17,16,GET,200,/api/inquiries,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.94.211,401
2025-04-19 12:00:00,4,6,Naledi,AI-Automation,45-54,Male,Brazil,Social Media,South America,12,4,18,19,GET,404,/api/error,curl/7.68.0,192.168.84.29,609
2025-04-19 13:00:00,5,3,Tshepo,AI-Automation,18-24,Other,India,Email Campaign,Asia,13,13,17,17,GET,404,/api/inquiries,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.94.203,755
2025-04-19 13:00:00,4,4,Momphitisi,AI-Automation,55+,Male,Nigeria,Website,Africa,13,7,18,18,PUT,200,/api/update,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",172.16.190.58,1904
2025-04-19 15:00:00,7,6,Lerato,AI-Chatbot,45-54,Male,Japan,Social Media,Asia,15,4,20,20,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.16.203,790
2025-04-19 21:00:00,3,5,Kagiso,AI-Vision,55+,Male,Brazil,Social Media,South America,21,3,12,12,GET,200,/api/inquiries,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.110.41,752
2025-04-19 21:00:00,5,5,Naledi,AI-Chatbot,55+,Other,USA,Partner,North America,21,5,20,19,GET,500,/api/error,curl/7.68.0,192.168.221.123,1301
2025-04-19 23:00:00,3,1,Naledi,AI-Vision,55+,Female,USA,Social Media,North America,23,3,13,13,PUT,200,/api/update,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",172.16.119.16,1565
2025-04-20 01:00:00,6,7,Naledi,AI-Analytics,55+,Other,Kenya,Website,Africa,1,5,23,24,POST,201,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.17.115,2072
2025-04-20 02:00:00,4,3,Naledi,AI-Vision,45-54,Female,UK,Website,Europe,2,3,16,16,POST,201,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.219.30,1597
2025-04-20 02:00:00,5,5,Momphitisi,AI-Analytics,18-24,Other,UK,Direct,Europe,2,1,23,22,GET,500,/api/error,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.60.198,589
2025-04-20 03:00:00,4,2,Momphitisi,AI-Vision,25-34,Male,USA,Direct,North America,3,2,16,16,PUT,200,/api/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",172.16.155.182,1464
2025-04-20 04:00:00,3,2,Momphitisi,AI-Chatbot,35-44,Male,South Africa,Email Campaign,Africa,4,2,13,13,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.52.87,640
2025-04-20 10:00:00,2,5,Kagiso,AI-Vision,25-34,Other,India,Partner,Asia,10,9,10,10,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.115.172,752
2025-04-20 11:00:00,3,2,Momphitisi,AI-Vision,55+,Female,South Africa,Website,Africa,11,13,12,11,POST,404,/api/error,curl/7.68.0,192.168.11.86,1271
2025-04-20 13:00:00,6,10,Momphitisi,AI-Chatbot,18-24,Female,Brazil,Email Campaign,South America,13,3,19,19,POST,400,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.231.202,2971
2025-04-20 17:00:00,5,4,Kagiso,AI-Vision,25-34,Female,South Africa,Direct,Africa,17,10,21,20,GET,200,/api/inquiries,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.190.153,695
2025-04-20 17:00:00,6,3,Naledi,AI-Chatbot,35-44,Other,Japan,Social Media,Asia,17,6,23,24,POST,201,/api/submit,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",10.0.183.34,1843
2025-04-20 17:00:00,7,5,Kagiso,AI-Automation,45-54,Female,Australia,Partner,Oceania,17,10,22,21,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.169.176,491
2025-04-20 18:00:00,9,1,Tshepo,AI-Chatbot,35-44,Male,India,Direct,Asia,18,1,36,36,POST,400,/api/submit,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",10.0.126.105,2213
2025-04-20 21:00:00,2,3,Kagiso,AI-Analytics,45-54,Female,India,Social Media,Asia,21,4,9,9,PUT,200,/api/update,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",172.16.17.115,1735
2025-04-20 23:00:00,2,3,Lerato,AI-Analytics,45-54,Male,Brazil,Website,South America,23,1,11,11,GET,500,/api/error,curl/7.68.0,192.168.154.1,1059
2025-04-20 23:00:00,7,7,Tshepo,AI-Analytics,35-44,Male,South Africa,Social Media,Africa,23,2,27,26,POST,201,/api/submit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",10.0.191.11,2042
2025-04-21 01:00:00,7,3,Momphitisi,AI-Vision,35-44,Female,USA,Email Campaign,North America,1,3,28,28,GET,200,/api/inquiries,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.205.101,795
2025-04-21 03:00:00,8,2,Momphitisi,AI-Analytics,18-24,Female,Kenya,Social Media,Africa,3,2,25,24,POST,500,/api/error,Python-urllib/3.9,192.168.99.125,713
2025-04-21 03:00:00,4,6,Lerato,AI-Vision,18-24,Other,Brazil,Email Campaign,South America,3,3,16,17,POST,500,/api/error,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.216.140,910
2025-04-21 06:00:00,4,6,Kagiso,AI-Automation,55+,Other,Kenya,Email Campaign,Africa,6,3,17,16,GET,500,/api/error,Python-urllib/3.9,192.168.81.137,1084
2025-04-21 09:00:00,6,1,Naledi,AI-Analytics,25-34,Female,South Africa,Website,Africa,9,3,23,24,GET,200,/api/inquiries,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.175.50,761
2025-04-21 09:00:00,6,3,Tshepo,AI-Chatbot,55+,Other,Australia,Partner,Oceania,9,1,22,22,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.190.142,458
2025-04-21 11:00:00,4,7,Lerato,AI-Chatbot,55+,Other,Australia,Direct,Oceania,11,10,17,17,POST,201,/api/submit,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",10.0.117.51,2414
2025-04-21 11:00:00,8,6,Naledi,AI-Vision,25-34,Other,Brazil,Direct,South America,11,10,28,29,GET,500,/api/error,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.177.118,1050
2025-04-21 13:00:00,6,3,Lerato,AI-Analytics,35-44,Other,Japan,Website,Asia,13,13,26,27,POST,400,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.170.201,1617
2025-04-21 13:00:00,8,2,Naledi,AI-Vision,55+,Female,Australia,Email Campaign,Oceania,13,10,29,30,POST,400,/api/submit,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",10.0.201.83,2103
2025-04-21 16:00:00,5,4,Tshepo,AI-Analytics,18-24,Female,Brazil,Partner,South America,16,15,21,21,GET,404,/api/error,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.217.61,645
2025-04-21 18:00:00,4,7,Naledi,AI-Automation,55+,Female,Kenya,Direct,Africa,18,3,19,19,POST,500,/api/error,Python-urllib/3.9,192.168.204.128,1373
2025-04-21 19:00:00,5,4,Momphitisi,AI-Automation,45-54,Female,Brazil,Social Media,South America,19,2,20,19,POST,201,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.93.137,1530
2025-04-21 21:00:00,7,3,Naledi,AI-Analytics,35-44,Male,USA,Email Campaign,North America,21,2,26,27,GET,200,/api/inquiries,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.138.46,794
2025-04-21 23:00:00,2,3,Tshepo,AI-Vision,18-24,Male,Brazil,Social Media,South America,23,4,10,10,PUT,400,/api/update,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",172.16.68.28,1626
2025-04-22 03:00:00,0,5,Kagiso,AI-Automation,35-44,Female,Japan,Direct,Asia,3,1,7,7,POST,404,/api/error,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.120.87,703
2025-04-22 03:00:00,6,6,Lerato,AI-Chatbot,55+,Other,Brazil,Website,South America,3,1,27,28,GET,500,/api/error,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.191.128,1119
2025-04-22 04:00:00,7,6,Naledi,AI-Chatbot,35-44,Male,Brazil,Social Media,South America,4,3,27,26,PUT,400,/api/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",172.16.97.85,1276
2025-04-22 07:00:00,4,4,Naledi,AI-Analytics,55+,Other,Brazil,Partner,South America,7,4,19,19,PUT,200,/api/update,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",172.16.183.98,1532
2025-04-22 07:00:00,1,4,Kagiso,AI-Automation,55+,Male,Kenya,Direct,Africa,7,3,5,5,GET,200,/api/inquiries,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.226.248,641
2025-04-22 08:00:00,6,2,Momphitisi,AI-Automation,18-24,Other,Nigeria,Social Media,Africa,8,3,20,20,POST,500,/api/error,Python-urllib/3.9,192.168.29.84,1393
2025-04-22 11:00:00,1,2,Momphitisi,AI-Chatbot,45-54,Other,USA,Social Media,North America,11,12,8,8,POST,201,/api/submit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",10.0.120.130,1691
2025-04-22 11:00:00,6,7,Momphitisi,AI-Vision,25-34,Female,Kenya,Partner,Africa,11,7,24,23,PUT,200,/api/update,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",172.16.21.220,1494
2025-04-22 13:00:00,6,6,Naledi,AI-Chatbot,35-44,Other,UK,Social Media,Europe,13,12,24,24,POST,400,/api/submit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",10.0.223.244,2156
2025-04-22 15:00:00,4,5,Tshepo,AI-Chatbot,18-24,Male,Japan,Website,Asia,15,15,19,20,GET,200,/api/inquiries,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.71.51,438
2025-04-22 17:00:00,6,6,Lerato,AI-Vision,45-54,Female,Nigeria,Website,Africa,17,9,20,21,PUT,200,/api/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",172.16.92.3,1552
2025-04-22 17:00:00,7,3,Momphitisi,AI-Automation,45-54,Male,Japan,Social Media,Asia,17,7,25,25,POST,201,/api/submit,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",10.0.136.203,1852
2025-04-22 18:00:00,1,5,Kagiso,AI-Chatbot,35-44,Male,Australia,Direct,Oceania,18,1,7,7,PUT,200,/api/update,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",172.16.148.221,1555
2025-04-22 19:00:00,6,6,Tshepo,AI-Chatbot,55+,Female,Kenya,Social Media,Africa,19,3,22,21,GET,500,/api/error,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.185.156,1297
2025-04-22 21:00:00,2,4,Momphitisi,AI-Vision,35-44,Female,India,Website,Asia,21,1,11,11,GET,200,/api/inquiries,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.169.181,653
2025-04-23 00:00:00,2,4,Naledi,AI-Automation,25-34,Male,South Africa,Website,Africa,0,2,13,13,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.20.9,445
2025-04-23 00:00:00,7,7,Momphitisi,AI-Vision,35-44,Female,South Africa,Direct,Africa,0,2,27,26,POST,201,/api/submit,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",10.0.83.125,1685
2025-04-23 05:00:00,6,5,Tshepo,AI-Chatbot,18-24,Other,Australia,Partner,Oceania,5,1,23,22,POST,201,/api/submit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",10.0.43.112,1602
2025-04-23 08:00:00,8,1,Lerato,AI-Analytics,55+,Other,Japan,Social Media,Asia,8,2,31,29,POST,201,/api/submit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",10.0.90.68,1911
2025-04-23 08:00:00,2,6,Naledi,AI-Automation,55+,Other,Kenya,Email Campaign,Africa,8,3,8,8,GET,404,/api/inquiries,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.99.94,484
2025-04-23 09:00:00,0,3,Lerato,AI-Vision,55+,Male,Australia,Website,Oceania,9,13,8,8,GET,500,/api/error,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.73.236,929
2025-04-23 10:00:00,10,7,Tshepo,AI-Automation,45-54,Female,Brazil,Email Campaign,South America,10,10,32,32,GET,500,/api/error,curl/7.68.0,192.168.56.214,787
2025-04-23 17:00:00,5,3,Lerato,AI-Analytics,45-54,Male,Nigeria,Website,Africa,17,6,19,19,PUT,200,/api/update,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",172.16.96.128,1565
2025-04-23 19:00:00,3,3,Lerato,AI-Vision,35-44,Other,India,Email Campaign,Asia,19,1,11,11,POST,400,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.191.41,2805
2025-04-23 19:00:00,4,5,Lerato,AI-Analytics,55+,Other,Brazil,Social Media,South America,19,2,16,16,PUT,200,/api/update,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",172.16.89.5,1583
2025-04-23 20:00:00,6,5,Momphitisi,AI-Vision,45-54,Male,Nigeria,Email Campaign,Africa,20,2,19,20,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.207.86,480
2025-04-23 21:00:00,7,0,Kagiso,AI-Analytics,55+,Other,South Africa,Email Campaign,Africa,21,4,28,27,GET,200,/api/inquiries,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.201.87,635
2025-04-23 21:00:00,7,5,Momphitisi,AI-Chatbot,25-34,Male,USA,Social Media,North America,21,3,24,24,GET,500,/api/error,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.179.4,676
2025-04-23 22:00:00,1,2,Tshepo,AI-Chatbot,45-54,Female,Australia,Social Media,Oceania,22,3,6,6,GET,500,/api/error,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.134.175,908
2025-04-23 22:00:00,6,2,Tshepo,AI-Automation,25-34,Other,Nigeria,Email Campaign,Africa,22,2,22,23,POST,201,/api/submit,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",10.0.44.113,2449
2025-04-24 00:00:00,5,6,Momphitisi,AI-Analytics,45-54,Other,Kenya,Website,Africa,0,3,20,21,POST,201,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.5.7,2960
2025-04-24 00:00:00,2,4,Kagiso,AI-Analytics,45-54,Female,Brazil,Email Campaign,South America,0,3,10,10,POST,404,/api/error,Python-urllib/3.9,192.168.225.10,602
2025-04-24 02:00:00,7,2,Naledi,AI-Analytics,25-34,Male,UK,Email Campaign,Europe,2,3,27,28,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.96.88,553
2025-04-24 02:00:00,7,3,Tshepo,AI-Vision,18-24,Female,UK,Email Campaign,Europe,2,4,28,29,POST,500,/api/error,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.59.100,1336
2025-04-24 04:00:00,5,1,Kagiso,AI-Chatbot,55+,Female,India,Partner,Asia,4,2,20,21,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.75.114,517
2025-04-24 04:00:00,3,7,Naledi,AI-Chatbot,55+,Female,USA,Direct,North America,4,5,15,16,GET,500,/api/error,curl/7.68.0,192.168.185.244,1174
2025-04-24 05:00:00,8,7,Tshepo,AI-Vision,35-44,Male,Germany,Social Media,Europe,5,2,28,29,PUT,200,/api/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",172.16.138.216,1177
2025-04-24 11:00:00,2,5,Momphitisi,AI-Analytics,25-34,Female,South Africa,Email Campaign,Africa,11,4,10,10,GET,200,/api/inquiries,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.200.144,523
2025-04-24 12:00:00,7,2,Momphitisi,AI-Automation,55+,Other,USA,Website,North America,12,16,25,24,GET,404,/api/inquiries,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.102.50,453
2025-04-24 16:00:00,1,5,Momphitisi,AI-Analytics,25-34,Male,UK,Email Campaign,Europe,16,6,10,10,POST,500,/api/error,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.254.86,773
2025-04-24 18:00:00,4,6,Tshepo,AI-Automation,55+,Male,Kenya,Website,Africa,18,4,19,19,GET,200,/api/inquiries,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.210.58,744
2025-04-24 20:00:00,2,3,Kagiso,AI-Automation,35-44,Male,USA,Partner,North America,20,2,10,10,POST,201,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.219.35,1592
2025-04-24 21:00:00,3,2,Naledi,AI-Chatbot,45-54,Male,USA,Email Campaign,North America,21,1,14,13,GET,200,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.132.144,705
2025-04-24 23:00:00,3,4,Momphitisi,AI-Automation,25-34,Female,Japan,Website,Asia,23,4,13,13,GET,500,/api/error,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",192.168.128.149,1209
2025-04-24 23:00:00,4,1,Tshepo,AI-Automation,25-34,Other,South Africa,Website,Africa,23,2,18,18,PUT,200,/api/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",172.16.146.112,1042
2025-04-25 01:00:00,7,3,Momphitisi,AI-Vision,45-54,Female,Kenya,Email Campaign,Africa,1,5,25,25,POST,201,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.152.44,1637
2025-04-25 02:00:00,2,4,Momphitisi,AI-Automation,25-34,Male,UK,Partner,Europe,2,4,11,11,POST,404,/api/error,curl/7.68.0,192.168.67.198,1369
2025-04-25 04:00:00,6,4,Lerato,AI-Vision,25-34,Male,Nigeria,Social Media,Africa,4,4,26,25,PUT,200,/api/update,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",172.16.17.30,1764
2025-04-25 05:00:00,5,4,Tshepo,AI-Chatbot,25-34,Other,Nigeria,Social Media,Africa,5,2,22,21,GET,404,/api/inquiries,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",192.168.173.116,301
2025-04-25 06:00:00,3,5,Kagiso,AI-Automation,35-44,Female,Nigeria,Email Campaign,Africa,6,2,14,14,POST,201,/api/submit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",10.0.100.199,2377
2025-04-25 09:00:00,7,8,Naledi,AI-Automation,35-44,Female,Australia,Website,Oceania,9,6,27,27,GET,200,/api/inquiries,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",192.168.164.8,442
2025-04-25 10:00:00,2,7,Lerato,AI-Chatbot,25-34,Female,Nigeria,Website,Africa,10,1,12,12,GET,500,/api/error,curl/7.68.0,192.168.48.150,1366
2025-04-25 10:00:00,4,3,Lerato,AI-Analytics,18-24,Other,Nigeria,Website,Africa,10,15,17,16,POST,201,/api/submit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36",10.0.136.32,2388
